state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_equivalent_employees_response_rate_as_percent,total_march_pay_response_rate_as_percent,year
NM,transit,826,0,1754554,0,22,0,32988,0,2814,0,842,0,848,0,1787542,0,24.93,81.23,2007
NM,education total,48299,0,142672952,0,10018,0,8296667,0,601949,0,52048,0,58317,0,150969619,0,88.33,85.68,2007
NM,education - elementary and secondary total,45764,0,133763070,0,7265,0,5736615,0,428316,0,48531,0,53029,0,139499685,0,87.5,84.8,2007
NM,education - elementary and secondary instructional,33779,0,108070544,0,4204,0,3735747,0,239665,0,35331,0,37983,0,111806291,0,87.5,84.8,2007
NM,education - elementary and secondary other,11985,0,25692526,0,3061,0,2000868,0,188651,0,13200,0,15046,0,27693394,0,82.6,79.28,2007
NM,education - higher education total,2535,0,8909882,0,2753,0,2560052,0,173633,0,3517,0,5288,0,11469934,0,100,100,2007
NM,education - higher education instructional,668,0,3020925,0,1252,0,1559292,0,61445,0,1015,0,1920,0,4580217,0,100,100,2007
NM,education - higher education other,1867,0,5888957,0,1501,0,1000760,0,112188,0,2502,0,3368,0,6889717,0,100,100,2007
NM,libraries,534,0,1231555,0,277,0,319388,0,30381,0,707,0,811,0,1550943,0,46.02,73.77,2007
NM,other and unallocable,1616,0,4419818,0,187,0,135476,0,12096,0,1681,0,1803,0,4555294,0,86.04,83.74,2007
NY,total,886231,0,4197436334,0,220406,0,268098289,0,15075917,0,979390,0,1106637,0,4465534623,0,83.84,86.81,2007
NY,financial administration,12009,0,53396207,0,3204,0,3145485,0,185518,0,13039,0,15213,0,56541692,0,81.61,80.85,2007
NY,other government administration,12181,0,49291728,0,11805,0,7609401,0,447593,0,14779,0,23986,0,56901129,0,76.11,82.95,2007
NY,judicial and legal,10702,0,51314708,0,4218,0,4645063,0,210247,0,11876,0,14920,0,55959771,0,81.61,81.49,2007
NY,police protection total,76900,0,419634320,0,14643,0,26541137,0,1138634,0,83898,0,91543,0,446175457,0,80.24,78.49,2007
NY,police protection - officers,66891,0,375894865,0,9246,0,20341768,0,720999,0,71442,0,76137,0,396236633,0,82.47,79.26,2007
NY,police protection - other,10009,0,43739455,0,5397,0,6199369,0,417635,0,12456,0,15406,0,49938824,0,67.64,72.4,2007
NY,fire protection total,23857,0,129984181,0,2364,0,1784183,0,95965,0,24372,0,26221,0,131768364,0,92.58,88.92,2007
NY,fire protection - firefighters,21408,0,117896571,0,1088,0,876624,0,46974,0,21675,0,22496,0,118773195,0,93,88.87,2007
NY,fire protection - other,2449,0,12087610,0,1276,0,907559,0,48991,0,2697,0,3725,0,12995169,0,88.6,89.38,2007
NY,corrections,24965,0,114217254,0,710,0,1059543,0,66168,0,25374,0,25675,0,115276797,0,83.64,87.91,2007
NY,highways,27728,0,123021486,0,2081,0,1902878,0,132095,0,28472,0,29809,0,124924364,0,83.47,85.72,2007
NY,air transportation,1605,0,10262554,0,29,0,33989,0,2841,0,1621,0,1634,0,10296543,0,79.76,88.25,2007
NY,water transport and terminals,249,0,1693254,0,30,0,44771,0,3650,0,269,0,279,0,1738025,0,86.53,92.67,2007
NY,public welfare,46177,0,167398301,0,3805,0,5199593,0,370757,0,48431,0,49982,0,172597894,0,84.32,84.43,2007
NY,health,16365,0,70180014,0,4614,0,11499786,0,459010,0,19231,0,20979,0,81679800,0,73.96,73.31,2007
NY,hospitals,50657,0,235396583,0,3578,0,8710929,0,363073,0,52873,0,54235,0,244107512,0,91.62,96.64,2007
NY,solid waste management,14965,0,71858564,0,1088,0,1034183,0,83006,0,15428,0,16053,0,72892747,0,91.88,93.59,2007
NY,sewerage,6607,0,28736855,0,458,0,507460,0,25601,0,6748,0,7065,0,29244315,0,77.86,78.84,2007
NY,parks and recreation,8608,0,34056977,0,9175,0,8965315,0,604730,0,12293,0,17783,0,43022292,0,68.44,72.49,2007
NY,housing and community development,17866,0,76401566,0,614,0,589715,0,30091,0,18043,0,18480,0,76991281,0,94.86,95.61,2007
NY,natural resources,271,0,1176713,0,36,0,20710,0,1456,0,280,0,307,0,1197423,0,89.7,91.16,2007
NY,water transport and terminals,6262,0,28207731,0,689,0,620781,0,34603,0,6447,0,6951,0,28828512,0,91.53,87.47,2007
NY,electric power,487,0,2404425,0,10,0,8694,0,705,0,491,0,497,0,2413119,0,77.52,57.5,2007
NY,gas supply,9,0,35887,0,4,0,947,0,94,0,10,0,13,0,36834,0,94.43,97.43,2007
NY,transit,48842,0,278223396,0,588,0,853819,0,60590,0,49218,0,49430,0,279077215,0,99.7,99.82,2007
NY,education total,451267,0,2115534981,0,141696,0,170700142,0,10005578,0,514092,0,592963,0,2286235123,0,85.59,87.73,2007
NY,education - elementary and secondary total,434089,0,2034260997,0,118006,0,140669435,0,8843071,0,489757,0,552095,0,2174930432,0,85.85,87.97,2007
NY,education - elementary and secondary instructional,324925,0,1671609755,0,51282,0,65197135,0,3822000,0,348938,0,376207,0,1736806890,0,85.85,87.97,2007
NY,education - elementary and secondary other,109164,0,362651242,0,66724,0,75472300,0,5021071,0,140819,0,175888,0,438123542,0,75.83,86.87,2007
NY,education - higher education total,17178,0,81273984,0,23690,0,30030707,0,1162507,0,24335,0,40868,0,111304691,0,79.02,79.58,2007
NY,education - higher education instructional,6851,0,39497176,0,12968,0,22558556,0,605828,0,10581,0,19819,0,62055732,0,75.33,74.1,2007
NY,education - higher education other,10327,0,41776808,0,10722,0,7472151,0,556679,0,13754,0,21049,0,49248959,0,79.02,79.58,2007
NY,libraries,6168,0,23054009,0,7778,0,5738108,0,444691,0,8802,0,13946,0,28792117,0,86.89,86.79,2007
NY,other and unallocable,21484,0,111954640,0,7189,0,6881657,0,309221,0,23303,0,28673,0,118836297,0,87.62,89.89,2007
NC,total,361337,0,1199175357,0,101351,0,93649148,0,6670652,0,399195,0,462688,0,1292824505,0,86.59,82.37,2007
NC,financial administration,6761,0,24375021,0,451,0,548161,0,35283,0,6965,0,7212,0,24923182,0,94.94,95.87,2007
NC,other government administration,5220,0,19426401,0,1928,0,1087743,0,60651,0,5544,0,7148,0,20514144,0,92.53,93.3,2007
NC,judicial and legal,673,0,2891122,0,117,0,134362,0,9531,0,729,0,790,0,3025484,0,88.85,92.17,2007
NC,police protection total,21586,0,75369242,0,1675,0,1422071,0,115745,0,22233,0,23261,0,76791313,0,95.41,96.32,2007
NC,police protection - officers,17690,0,63560183,0,851,0,734286,0,58600,0,18013,0,18541,0,64294469,0,95.7,96.28,2007
NC,police protection - other,3896,0,11809059,0,824,0,687785,0,57145,0,4220,0,4720,0,12496844,0,94.21,96.59,2007
NC,fire protection total,7927,0,28585679,0,1043,0,490946,0,45615,0,8185,0,8970,0,29076625,0,97.96,97.58,2007
NC,fire protection - firefighters,7494,0,27041210,0,976,0,434334,0,40389,0,7722,0,8470,0,27475544,0,98.13,97.91,2007
NC,fire protection - other,433,0,1544469,0,67,0,56612,0,5226,0,463,0,500,0,1601081,0,95.13,91.98,2007
NC,corrections,4569,0,13855203,0,298,0,327043,0,27229,0,4723,0,4867,0,14182246,0,94.95,95.2,2007
NC,highways,3857,0,11338722,0,268,0,299441,0,26938,0,4013,0,4125,0,11638163,0,96.07,97.92,2007
NC,air transportation,779,0,2972017,0,325,0,287325,0,24512,0,920,0,1104,0,3259342,0,98.19,57.78,2007
NC,public welfare,14803,0,44214437,0,1275,0,1231354,0,115149,0,15464,0,16078,0,45445791,0,93.11,94.21,2007
NC,health,14856,0,49580523,0,2037,0,2513282,0,178168,0,15872,0,16893,0,52093805,0,90.29,91.43,2007
NC,hospitals,31485,0,134792633,0,8962,0,17149752,0,1006009,0,37196,0,40447,0,151942385,0,90.4,43.63,2007
NC,solid waste management,4128,0,10768342,0,1059,0,809483,0,93474,0,4660,0,5187,0,11577825,0,94.92,96.52,2007
NC,sewerage,3387,0,10748347,0,94,0,98149,0,7275,0,3429,0,3481,0,10846496,0,95.48,96.33,2007
NC,parks and recreation,3969,0,11942692,0,4598,0,2882130,0,297220,0,5673,0,8567,0,14824822,0,92.04,96.46,2007
NC,housing and community development,2646,0,8406859,0,256,0,204710,0,17961,0,2753,0,2902,0,8611569,0,97.34,99.14,2007
NC,natural resources,1237,0,3173164,0,220,0,200808,0,15469,0,1326,0,1457,0,3373972,0,88.22,86.55,2007
NC,water transport and terminals,4683,0,15119284,0,268,0,265840,0,18846,0,4794,0,4951,0,15385124,0,95.81,97.03,2007
NC,electric power,1301,0,5435809,0,43,0,62459,0,3755,0,1322,0,1344,0,5498268,0,98.87,99.07,2007
NC,gas supply,155,0,540284,0,1,0,1382,0,115,0,156,0,156,0,541666,0,100,100,2007
NC,transit,1044,0,3101239,0,354,0,361528,0,35118,0,1243,0,1398,0,3462767,0,98.14,99.56,2007
NC,education total,213080,0,680666293,0,72307,0,60355531,0,4268880,0,237277,0,285387,0,741021824,0,84.3,84.7,2007
NC,education - elementary and secondary total,198226,0,622685511,0,51655,0,45108751,0,3430065,0,217610,0,249881,0,667794262,0,83.71,84.11,2007
NC,education - elementary and secondary instructional,147738,0,508866417,0,29742,0,24919148,0,1768370,0,157728,0,177480,0,533785565,0,83.71,84.11,2007
NC,education - elementary and secondary other,50488,0,113819094,0,21913,0,20189603,0,1661695,0,59882,0,72401,0,134008697,0,80.84,79.24,2007
NC,education - higher education total,14854,0,57980782,0,20652,0,15246780,0,838815,0,19667,0,35506,0,73227562,0,93.84,94.87,2007
NC,education - higher education instructional,6867,0,30346240,0,15366,0,11871257,0,543550,0,9985,0,22233,0,42217497,0,78.74,81.82,2007
NC,education - higher education other,7987,0,27634542,0,5286,0,3375523,0,295265,0,9682,0,13273,0,31010065,0,93.84,94.87,2007
NC,libraries,2380,0,6953155,0,1333,0,1004243,0,97270,0,2937,0,3713,0,7957398,0,94.28,94.55,2007
NC,other and unallocable,10811,0,34918889,0,2439,0,1911405,0,170439,0,11781,0,13250,0,36830294,0,94.22,95.07,2007
ND,total,19649,0,69489620,0,18568,0,8870141,0,711436,0,23513,0,38217,0,78359761,0,94.81,97.1,2007
ND,financial administration,606,0,1874189,0,1913,0,244599,0,19908,0,673,0,2519,0,2118788,0,80.65,87.1,2007
ND,other government administration,288,0,752765,0,7343,0,425868,0,26128,0,373,0,7631,0,1178633,0,73.84,81.56,2007
ND,judicial and legal,257,0,843715,0,178,0,119660,0,5557,0,285,0,435,0,963375,0,85,88.98,2007
ND,police protection total,1244,0,4237456,0,104,0,57364,0,3802,0,1258,0,1348,0,4294820,0,92.66,92.35,2007
ND,police protection - officers,1019,0,3668668,0,87,0,47106,0,2995,0,1030,0,1106,0,3715774,0,91.82,93.75,2007
ND,police protection - other,225,0,568788,0,17,0,10258,0,807,0,228,0,242,0,579046,0,96.47,83.37,2007
ND,fire protection total,319,0,1278804,0,341,0,30089,0,2830,0,333,0,660,0,1308893,0,96.58,99.45,2007
ND,fire protection - firefighters,306,0,1231225,0,276,0,26823,0,2551,0,320,0,582,0,1258048,0,97.04,99.7,2007
ND,fire protection - other,13,0,47579,0,65,0,3266,0,279,0,13,0,78,0,50845,0,87.2,93.42,2007
ND,corrections,297,0,839372,0,54,0,54085,0,4673,0,324,0,351,0,893457,0,95.21,95.56,2007
ND,highways,1070,0,3325235,0,281,0,98995,0,8163,0,1103,0,1351,0,3424230,0,87.95,89.4,2007
ND,air transportation,87,0,303959,0,29,0,9608,0,826,0,90,0,116,0,313567,0,89.46,94.5,2007
ND,public welfare,859,0,2472942,0,197,0,193848,0,13956,0,941,0,1056,0,2666790,0,90.45,91.36,2007
ND,health,418,0,1410998,0,441,0,503842,0,27815,0,573,0,859,0,1914840,0,94.11,94.22,2007
ND,hospitals,6,0,8848,0,7,0,465,0,75,0,6,0,13,0,9313,0,93.4,100,2007
ND,solid waste management,255,0,770842,0,66,0,35341,0,3409,0,273,0,321,0,806183,0,93.16,97.07,2007
ND,sewerage,149,0,502798,0,59,0,21079,0,1942,0,156,0,208,0,523877,0,85.18,93.58,2007
ND,parks and recreation,434,0,1156534,0,1622,0,629992,0,71587,0,829,0,2056,0,1786526,0,76.79,96.72,2007
ND,housing and community development,167,0,513565,0,90,0,43593,0,3791,0,188,0,257,0,557158,0,90.45,100,2007
ND,natural resources,146,0,367289,0,302,0,176602,0,14911,0,231,0,448,0,543891,0,81.76,94.02,2007
ND,water transport and terminals,374,0,1259958,0,163,0,70925,0,6329,0,402,0,537,0,1330883,0,88.42,94.28,2007
ND,electric power,21,0,74323,0,4,0,1273,0,96,0,21,0,25,0,75596,0,76.32,75.96,2007
ND,transit,29,0,87092,0,15,0,14981,0,1328,0,37,0,44,0,102073,0,81.88,100,2007
ND,education total,12192,0,46145343,0,4658,0,5776567,0,459069,0,14798,0,16850,0,51921910,0,99.9,100,2007
ND,education - elementary and secondary total,12192,0,46145343,0,4658,0,5776567,0,459069,0,14798,0,16850,0,51921910,0,99.9,100,2007
ND,education - elementary and secondary instructional,9307,0,38268251,0,2290,0,3316941,0,260536,0,10782,0,11597,0,41585192,0,99.9,100,2007
ND,education - elementary and secondary other,2885,0,7877092,0,2368,0,2459626,0,198533,0,4016,0,5253,0,10336718,0,99.91,100,2007
ND,libraries,75,0,225872,0,155,0,94309,0,9859,0,126,0,230,0,320181,0,87.77,97.78,2007
ND,other and unallocable,356,0,1037721,0,546,0,267056,0,25382,0,493,0,902,0,1304777,0,85.09,92.52,2007
OH,total,418866,0,1568591204,0,131182,0,124115821,0,8778263,0,470375,0,550048,0,1692707025,0,79.11,79.26,2007
OH,financial administration,7131,0,26240175,0,1864,0,2113818,0,128644,0,7781,0,8995,0,28353993,0,74.83,76.78,2007
OH,other government administration,7187,0,26815515,0,11414,0,6653051,0,353246,0,9170,0,18601,0,33468566,0,64.05,72.4,2007
OH,judicial and legal,16649,0,55558313,0,2469,0,3298550,0,171655,0,17595,0,19118,0,58856863,0,74.66,74.24,2007
OH,police protection total,28121,0,125980161,0,4989,0,4270202,0,328713,0,29986,0,33110,0,130250363,0,74.03,71.93,2007
OH,police protection - officers,22075,0,105553857,0,2559,0,2185754,0,163173,0,22996,0,24634,0,107739611,0,74.23,70.94,2007
OH,police protection - other,6046,0,20426304,0,2430,0,2084448,0,165540,0,6990,0,8476,0,22510752,0,72.29,77.06,2007
OH,fire protection total,13583,0,69372123,0,11829,0,6850061,0,569243,0,16775,0,25412,0,76222184,0,73.36,74.62,2007
OH,fire protection - firefighters,12970,0,66897764,0,11319,0,6549352,0,546891,0,16043,0,24289,0,73447116,0,73.51,74.68,2007
OH,fire protection - other,613,0,2474359,0,510,0,300709,0,22352,0,732,0,1123,0,2775068,0,70.14,72.97,2007
OH,corrections,8679,0,27317638,0,573,0,691591,0,45050,0,8941,0,9252,0,28009229,0,78.43,76.25,2007
OH,highways,12477,0,45667769,0,1775,0,1789396,0,125920,0,13182,0,14252,0,47457165,0,72.12,71.75,2007
OH,air transportation,1030,0,4309222,0,138,0,90874,0,7842,0,1071,0,1168,0,4400096,0,63.83,63.61,2007
OH,water transport and terminals,33,0,135275,0,6,0,7197,0,415,0,36,0,39,0,142472,0,92.05,94.16,2007
OH,public welfare,23309,0,72693276,0,2912,0,3699029,0,251506,0,24750,0,26221,0,76392305,0,71.16,68.03,2007
OH,health,15631,0,53926473,0,4269,0,4819054,0,335382,0,17534,0,19900,0,58745527,0,74.37,72.11,2007
OH,hospitals,9296,0,38710091,0,4295,0,10724773,0,414076,0,11773,0,13591,0,49434864,0,74.92,23.02,2007
OH,solid waste management,2911,0,9855157,0,341,0,471602,0,30156,0,3078,0,3252,0,10326759,0,75.02,75.37,2007
OH,sewerage,6516,0,25029653,0,276,0,250866,0,17189,0,6613,0,6792,0,25280519,0,81.72,81.02,2007
OH,parks and recreation,5529,0,19408180,0,8705,0,6193157,0,585982,0,8844,0,14234,0,25601337,0,65.34,73.93,2007
OH,housing and community development,4442,0,14879499,0,422,0,348769,0,28512,0,4603,0,4864,0,15228268,0,93.06,74.15,2007
OH,natural resources,1006,0,3107493,0,154,0,166411,0,12869,0,1087,0,1160,0,3273904,0,77.3,77.75,2007
OH,water transport and terminals,6893,0,25547632,0,495,0,397806,0,29494,0,7052,0,7388,0,25945438,0,67.62,66.97,2007
OH,electric power,1249,0,5717313,0,42,0,40036,0,3128,0,1267,0,1291,0,5757349,0,66.27,62.93,2007
OH,gas supply,41,0,175387,0,3,0,3197,0,371,0,43,0,44,0,178584,0,96.59,100,2007
OH,transit,6056,0,22328106,0,849,0,981709,0,91149,0,6572,0,6905,0,23309815,0,96.06,93.15,2007
OH,education total,226582,0,847186838,0,64024,0,62248267,0,4574554,0,254191,0,290606,0,909435105,0,85.72,86.71,2007
OH,education - elementary and secondary total,223196,0,830964011,0,57624,0,56037779,0,4227884,0,248783,0,280820,0,887001790,0,85.75,86.5,2007
OH,education - elementary and secondary instructional,154525,0,656717442,0,24968,0,24730706,0,1682971,0,164729,0,179493,0,681448148,0,85.75,86.5,2007
OH,education - elementary and secondary other,68671,0,174246569,0,32656,0,31307073,0,2544913,0,84054,0,101327,0,205553642,0,81.24,84.15,2007
OH,education - higher education total,3386,0,16222827,0,6400,0,6210488,0,346670,0,5408,0,9786,0,22433315,0,84.43,99.81,2007
OH,education - higher education instructional,1287,0,7110702,0,4041,0,4291720,0,199804,0,2457,0,5328,0,11402422,0,60.08,99.54,2007
OH,education - higher education other,2099,0,9112125,0,2359,0,1918768,0,146866,0,2951,0,4458,0,11030893,0,84.43,99.81,2007
OH,libraries,6545,0,20648712,0,6972,0,6052594,0,517463,0,9588,0,13517,0,26701306,0,94.3,98.23,2007
OH,other and unallocable,7970,0,27981203,0,2366,0,1953811,0,155704,0,8843,0,10336,0,29935014,0,72.84,75.85,2007
OK,total,137600,0,392020853,0,26094,0,15852790,0,1407242,0,145762,0,163694,0,407873643,0,88.77,91.4,2007
OK,financial administration,2777,0,7681815,0,403,0,259965,0,21514,0,2879,0,3180,0,7941780,0,81.65,85.68,2007
OK,other government administration,2184,0,6889089,0,1129,0,246629,0,18384,0,2267,0,3313,0,7135718,0,83.93,87.2,2007
OK,judicial and legal,1588,0,4546609,0,403,0,303427,0,23100,0,1710,0,1991,0,4850036,0,83.6,89.96,2007
OK,police protection total,9091,0,30676367,0,941,0,587252,0,55873,0,9403,0,10032,0,31263619,0,90.57,93.38,2007
OK,police protection - officers,6624,0,24489995,0,524,0,321084,0,29361,0,6786,0,7148,0,24811079,0,89.48,92.8,2007
OK,police protection - other,2467,0,6186372,0,417,0,266168,0,26512,0,2617,0,2884,0,6452540,0,93.44,95.6,2007
OK,fire protection total,4135,0,18770884,0,1122,0,198808,0,17505,0,4229,0,5257,0,18969692,0,92.57,94.92,2007
OK,fire protection - firefighters,4009,0,18279744,0,1031,0,174929,0,15074,0,4090,0,5040,0,18454673,0,92.56,94.83,2007
OK,fire protection - other,126,0,491140,0,91,0,23879,0,2431,0,139,0,217,0,515019,0,93.02,98.27,2007
OK,corrections,1293,0,2932678,0,102,0,86805,0,9039,0,1346,0,1395,0,3019483,0,89.25,90.89,2007
OK,highways,5723,0,13627885,0,337,0,261315,0,24924,0,5863,0,6060,0,13889200,0,77.35,80.46,2007
OK,air transportation,312,0,1081545,0,32,0,25137,0,2741,0,327,0,344,0,1106682,0,91.32,95.44,2007
OK,water transport and terminals,20,0,84312,0,3,0,5002,0,280,0,22,0,23,0,89314,0,81.47,91.2,2007
OK,public welfare,181,0,387089,0,119,0,90361,0,9206,0,234,0,300,0,477450,0,77.88,82.42,2007
OK,health,1253,0,3738111,0,513,0,342593,0,27273,0,1407,0,1766,0,4080704,0,94.03,96.6,2007
OK,hospitals,8601,0,30700639,0,2574,0,3302837,0,203067,0,9750,0,11175,0,34003476,0,96.92,97.73,2007
OK,solid waste management,1097,0,2791942,0,102,0,68755,0,8264,0,1143,0,1199,0,2860697,0,92.72,94.95,2007
OK,sewerage,1167,0,3113666,0,67,0,40321,0,4058,0,1186,0,1234,0,3153987,0,80.05,80.28,2007
OK,parks and recreation,1569,0,4237871,0,953,0,542097,0,64224,0,1930,0,2522,0,4779968,0,81.23,89.89,2007
OK,housing and community development,1824,0,4819415,0,234,0,179654,0,16611,0,1914,0,2058,0,4999069,0,96.97,98,2007
OK,natural resources,256,0,654906,0,66,0,47963,0,4303,0,278,0,322,0,702869,0,88.03,87.42,2007
OK,water transport and terminals,2991,0,8228885,0,446,0,308914,0,27881,0,3139,0,3437,0,8537799,0,92.54,93.84,2007
OK,electric power,482,0,1591064,0,36,0,20649,0,2092,0,494,0,518,0,1611713,0,81.64,86.37,2007
OK,gas supply,52,0,118033,0,3,0,3125,0,125,0,52,0,55,0,121158,0,99.21,100,2007
OK,transit,193,0,636876,0,54,0,58188,0,5562,0,224,0,247,0,695064,0,83.09,16.33,2007
OK,education total,87487,0,234850759,0,15316,0,8082119,0,779865,0,92188,0,102803,0,242932878,0,90.83,92.13,2007
OK,education - elementary and secondary total,87194,0,233661674,0,14930,0,7784618,0,766679,0,91820,0,102124,0,241446292,0,90.91,92.22,2007
OK,education - elementary and secondary instructional,60647,0,186723495,0,8633,0,4322507,0,375238,0,62898,0,69280,0,191046002,0,90.91,92.22,2007
OK,education - elementary and secondary other,26547,0,46938179,0,6297,0,3462111,0,391441,0,28922,0,32844,0,50400290,0,84.62,87.29,2007
OK,education - higher education total,293,0,1189085,0,386,0,297501,0,13186,0,368,0,679,0,1486586,0,53.74,54.51,2007
OK,education - higher education instructional,177,0,792550,0,357,0,277862,0,11465,0,243,0,534,0,1070412,0,74.16,69.69,2007
OK,education - higher education other,116,0,396535,0,29,0,19639,0,1721,0,125,0,145,0,416174,0,53.74,54.51,2007
OK,libraries,953,0,2788717,0,801,0,579871,0,59582,0,1286,0,1754,0,3368588,0,96.59,94.97,2007
OK,other and unallocable,2371,0,7071696,0,338,0,211003,0,21769,0,2491,0,2709,0,7282699,0,90.94,94.64,2007
OR,total,108483,0,435976850,0,55278,0,61431635,0,3887281,0,130578,0,163761,0,497408485,0,76.77,79.48,2007
OR,financial administration,3033,0,13946034,0,262,0,457353,0,22774,0,3158,0,3295,0,14403387,0,78.34,78.97,2007
OR,other government administration,2632,0,12366476,0,631,0,664078,0,35240,0,2834,0,3263,0,13030554,0,76.86,76.62,2007
OR,judicial and legal,1444,0,6133534,0,311,0,482900,0,22202,0,1564,0,1755,0,6616434,0,75.78,75.79,2007
OR,police protection total,7566,0,38360683,0,450,0,564185,0,29669,0,7729,0,8016,0,38924868,0,75.8,75.88,2007
OR,police protection - officers,5436,0,29661159,0,167,0,187489,0,10015,0,5489,0,5603,0,29848648,0,73.52,74.48,2007
OR,police protection - other,2130,0,8699524,0,283,0,376696,0,19654,0,2240,0,2413,0,9076220,0,81.38,80.51,2007
OR,fire protection total,3533,0,21256490,0,1083,0,432036,0,28367,0,3683,0,4616,0,21688526,0,85.72,87.17,2007
OR,fire protection - firefighters,3145,0,19275531,0,925,0,299263,0,21471,0,3257,0,4070,0,19574794,0,85.78,86.74,2007
OR,fire protection - other,388,0,1980959,0,158,0,132773,0,6896,0,426,0,546,0,2113732,0,88.48,91.22,2007
OR,corrections,3205,0,14102548,0,533,0,580121,0,33453,0,3397,0,3738,0,14682669,0,81.92,82.96,2007
